cayley-client,s,1,0
pipes-parse,s,0,0
sdl2-mixer,s,0,0
polyparse,s,0,0
tls-debug,s,0,0
ghc-paths,s,0,0
tagged-identity,s,0,0
poll,s,0,0
mtl-prelude,s,0,0
matrix-market-attoparsec,s,1,0
refined,s,0,0
quickbench,s,1,0
nsis,s,1,0
web-plugins,s,0,0
errors-ext,s,1,0
tar,s,0,0
xml-types,s,0,0
pandoc-citeproc,s,1,0
bifunctors,s,1,0
purescript-bridge,s,1,0
exact-pi,s,0,0
ace,s,1,0
dsp,s,1,0
haskell-gi,s,1,0
refact,s,0,0
mapquest-api,s,0,0
cassava-records,s,1,0
distribution-nixpkgs,s,1,0
pipes,s,1,0
mutable-containers,s,1,0
network-house,s,0,0
cryptohash-cryptoapi,s,0,0
universe-reverse-instances,s,0,0
yesod-form,s,1,0
microlens-ghc,s,0,0
hspec-wai,s,1,0
comfort-graph,s,1,0
quickcheck-properties,s,0,0
store,s,0,0
hyphenation,s,1,0
FontyFruity,s,0,0
streams,s,0,0
utf8-string,s,0,0
cryptohash-sha256,s,0,0
NoHoed,s,0,0
attoparsec-iso8601,s,0,0
tasty-dejafu,s,0,0
web-routes,s,1,0
http-link-header,s,1,0
pipes-concurrency,s,1,0
hashtables,s,0,0
timezone-olson,s,0,0
chunked-data,s,0,0
authenticate-oauth,s,0,0
hweblib,s,0,0
monad-parallel,s,0,0
hebrew-time,s,1,0
word-wrap,s,1,0
kmeans,s,0,0
string-combinators,s,0,0
network-multicast,s,0,0
GenericPretty,s,0,0
assert-failure,s,0,0
cipher-aes,s,1,0
websockets-snap,s,0,0
ClustalParser,s,1,0
xml-to-json-fast,s,0,0
interpolate,s,1,0
formatting,s,1,0
search-algorithms,s,2,0
non-empty,s,0,0
old-time,s,0,0
product-profunctors,s,1,0
jose-jwt,s,2,0
numeric-extras,s,0,0
text-icu,s,0,0
hslogger,s,1,0
hsemail,s,2,0
regex-tdfa,s,0,0
hamtsolo,s,0,0
graphs,s,0,0
mathexpr,s,0,0
composition-extra,s,0,0
hierarchy,s,2,0
cheapskate,s,0,0
X11-xft,s,0,0
adler32,s,1,0
text-metrics,s,1,0
control-monad-omega,s,0,0
zippers,s,1,0
skylighting,s,0,0
yeshql,s,0,0
attoparsec-expr,s,0,0
tasty-program,s,0,0
HaskellNet-SSL,s,0,0
zero,s,0,0
yesod-gitrev,s,0,0
sdl2-ttf,s,0,0
messagepack,s,1,0
bloodhound,s,1,0
snap-core,s,1,0
typed-process,s,1,0
xss-sanitize,s,1,0
charset,s,0,0
html-entity-map,s,0,0
zlib-bindings,s,1,0
vault,s,0,0
http-streams,s,0,0
writer-cps-mtl,s,0,0
hdaemonize,s,0,0
elerea,s,0,0
graph-core,s,1,0
commutative,s,0,0
lzma,s,0,0
colorize-haskell,s,0,0
path-extra,s,0,0
dotenv,s,1,0
islink,s,0,0
